COUNTRY,COUNTRY ABBREV,CCODE,YEAR,ISOCODE,TOTGEN,UEGEN,SKGEN,PGEN,APWWage,US100,UC1000,SS100,SC1000,MPS100,MPC1000,SPS100,SPC1000,UEQUAL,UEDUR,UEWAIT,UECOV,SICKQUAL,SICKDUR,SICKWAIT,SICKCOV,PQUAL,PFUND,AVGPER,PENCOV,MRET,FRET,LEXP65
"New Zealand",NZL,13,2009,554,21.5,7.1,6.3,8,48239,0.245,0.508,0.245,0.508,0.4,0.524,0.412,0.533,0,999,7,1,0,999,7,1,0,0,0,1,65,65,19.85
"New Zealand",NZL,13,2010,554,21.4,7.1,6.3,8,50471,0.245,0.506,0.245,0.506,0.402,0.527,0.398,0.524,0,999,7,1,0,999,7,1,0,0,0,1,65,65,20
"New Zealand",NZL,13,2011,554,,7.1,6.3,,52299,0.243,0.501,0.243,0.501,0.41,0.543,0.406,0.54,0,999,7,1,0,999,7,1,0,0,0,1,65,65,
"Norway",NOR,14,1970,578,,,,,,,,,,,,,,,,,,,,,0.8,,,,1.03,,,15.3
"Norway",NOR,14,1971,578,34.3,9.2,13.1,12,30869,0.518,0.682,0.518,0.682,0.386,0.517,0.416,0.505,30,21,3,0.77,2,104,3,1,3,0.3,3,,67,67,15.4
"Norway",NOR,14,1972,578,33.8,9.3,12.5,12,33328,0.514,0.669,0.514,0.669,0.397,0.541,0.436,0.526,30,21,3,0.78,2,52,3,1,4,,4,1.03,67,67,15.35
"Norway",NOR,14,1973,578,33.7,9.2,12.5,12,36780,0.52,0.651,0.52,0.651,0.407,0.539,0.459,0.534,30,21,3,0.78,2,52,3,1,5,0.36,5,0.97,67,67,15.45
"Norway",NOR,14,1974,578,33.3,9.3,12.3,11.6,43321,0.511,0.615,0.511,0.615,0.373,0.497,0.443,0.51,30,21,3,0.8,2,52,3,1,6,,6,0.98,67,67,15.7
"Norway",NOR,14,1975,578,34.2,10,12.9,11.3,51743,0.599,0.671,0.599,0.671,0.353,0.478,0.44,0.508,30,21,3,0.81,2,52,3,1,7,0.35,7,0.98,67,67,15.7
"Norway",NOR,14,1976,578,38.8,11.5,15.5,11.8,60615,0.632,0.669,1,1,0.384,0.503,0.491,0.536,4,40,3,0.81,2,52,3,1,8,0.35,8,0.99,67,67,15.85
"Norway",NOR,14,1977,578,38.7,11.6,15.5,11.6,67170,0.616,0.678,1,1,0.364,0.489,0.476,0.52,4,40,3,0.82,2,52,3,1,9,0.35,9,0.99,67,67,16.1
"Norway",NOR,14,1978,578,39.4,11.5,15.8,12,72532,0.609,0.66,1,1,0.411,0.564,0.507,0.549,4,40,3,0.82,2,52,,1,10,,10,0.99,67,67,16
"Norway",NOR,14,1979,578,40.4,11.7,16.2,12.5,74069,0.62,0.669,1,1,0.438,0.598,0.542,0.578,4,40,3,0.83,2,52,0,1,11,0.36,11,1,67,67,16.05
"Norway",NOR,14,1980,578,40.7,12.2,16.2,12.3,85010,0.702,0.753,1,1,0.425,0.564,0.545,0.563,4,40,3,0.82,2,52,0,1,12,,12,0.99,67,67,16.25
"Norway",NOR,14,1981,578,40.5,12.2,16.2,12.1,89814,0.681,0.734,1,1,0.426,0.553,0.545,0.553,4,40,3,0.83,2,52,0,1,13,0.37,13,0.99,67,67,16.3
"Norway",NOR,14,1982,578,40.9,12.4,16.2,12.3,99162,0.681,0.745,1,1,0.446,0.589,0.567,0.578,4,40,3,0.84,2,52,0,1,14,,14,1,67,67,16.6
"Norway",NOR,14,1983,578,41.2,12.5,16.2,12.5,107765,0.668,0.734,1,1,0.453,0.596,0.59,0.597,4,40,3,0.85,2,52,0,1,15,0.38,15,1,67,67,16.55
"Norway",NOR,14,1984,578,40.8,12.3,16.2,12.3,116730,0.667,0.724,1,1,0.44,0.571,0.587,0.583,4,40,3,0.84,2,52,0,1,16,,16,1,67,67,16.65
"Norway",NOR,14,1985,578,41.3,13,16.2,12.2,125715,0.671,0.731,1,1,0.439,0.577,0.599,0.599,4,80,3,0.85,2,52,0,1,17,0.39,17,1,67,67,16.4
"Norway",NOR,14,1986,578,41.1,12.8,16.2,12.1,138424,0.666,0.726,1,1,0.439,0.572,0.615,0.605,4,80,3,0.84,2,52,0,1,18,,18,1.01,67,67,16.75
"Norway",NOR,14,1987,578,41.4,13.1,16.2,12.1,150248,0.673,0.732,1,1,0.429,0.558,0.627,0.619,4,80,3,0.86,2,52,0,1,19,0.4,19,1,67,67,16.6
"Norway",NOR,14,1988,578,41.6,13.1,16.2,12.3,158984,0.673,0.726,1,1,0.445,0.574,0.645,0.632,4,80,3,0.86,2,52,0,1,20,,20,1,67,67,16.6
"Norway",NOR,14,1989,578,41.8,13.2,16.2,12.5,167232,0.677,0.732,1,1,0.439,0.566,0.633,0.616,4,80,3,0.86,2,52,0,1,21,0.31,21,1,67,67,16.8
"Norway",NOR,14,1990,578,41.7,13.1,16.2,12.4,177158,0.675,0.732,1,1,0.433,0.558,0.631,0.613,4,80,3,0.86,2,52,0,1,22,,22,1,67,67,16.65
"Norway",NOR,14,1991,578,41.8,13.4,16.2,12.2,186303,0.669,0.731,1,1,0.427,0.554,0.629,0.614,4,80,3,0.88,2,52,0,1,23,0.32,23,1,67,67,16.95
"Norway",NOR,14,1992,578,41.9,13.5,16.2,12.2,191919,0.655,0.734,1,1,0.416,0.55,0.622,0.624,4,80,3,0.89,2,52,0,1,24,0.32,24,1,67,67,17.1
"Norway",NOR,14,1993,578,42,13.8,16.2,12,197301,0.655,0.732,1,1,0.417,0.553,0.626,0.629,4,80,3,0.91,2,52,0,1,25,0.32,25,1.01,67,67,16.8
"Norway",NOR,14,1994,578,41.9,13.8,16.2,11.9,202410,0.656,0.732,1,1,0.415,0.576,0.632,0.635,4,80,3,0.91,2,52,0,1,26,,26,1.01,67,67,17.35
"Norway",NOR,14,1995,578,41.9,14,16.2,11.7,220300,0.66,0.734,1,1,0.397,0.555,0.6,0.606,4,80,3,0.92,2,52,0,1,27,0.35,27,1.01,67,67,17.2
"Norway",NOR,14,1996,578,41.7,13.8,16.2,11.6,230200,0.66,0.731,1,1,0.392,0.551,0.594,0.603,4,80,3,0.91,2,52,0,1,28,,28,1.01,67,67,17.55
"Norway",NOR,14,1997,578,41.6,13.8,16.2,11.6,238700,0.658,0.73,1,1,0.394,0.555,0.597,0.607,4,80,3,0.91,2,52,0,1,29,0.36,29,1.01,67,67,17.55
"Norway",NOR,14,1998,578,42.1,14.3,16.2,11.6,252600,0.658,0.727,1,1,0.39,0.555,0.586,0.6,4,156,3,0.91,2,52,0,1,30,0.36,30,1.02,67,67,17.8
"Norway",NOR,14,1999,578,42.6,14.4,16.2,12,265735,0.658,0.741,1,1,0.433,0.634,0.595,0.616,4,156,3,0.91,2,52,0,1,31,0.36,31,1.02,67,67,17.65
"Norway",NOR,14,2000,578,42.9,14.5,16.2,12.2,270800,0.659,0.732,1,1,0.439,0.649,0.607,0.636,4,156,3,0.92,2,52,0,1,32,0.36,32,1.02,67,67,18
"Norway",NOR,14,2001,578,43,14.5,16.2,12.3,278000,0.657,0.732,1,1,0.445,0.661,0.615,0.646,4,156,3,0.92,2,52,0,1,33,0.36,33,1.02,67,67,18.05
"Norway",NOR,14,2002,578,42.4,14,16.2,12.2,292200,0.66,0.73,1,1,0.443,0.661,0.614,0.648,4,156,3,0.89,2,52,0,1,34,0.36,34,1.03,67,67,18
"Norway",NOR,14,2003,578,42.5,13.9,16.2,12.4,307307,0.661,0.727,1,1,0.444,0.666,0.617,0.655,4,156,3,0.88,2,52,0,1,35,0.36,35,1.03,67,67,18.55
"Norway",NOR,14,2004,578,42.1,13.6,15.9,12.7,317101,0.661,0.726,1,1,0.451,0.679,0.629,0.684,4,104,3,0.88,4,52,0,1,36,0.36,36,1.03,67,67,18.9
"Norway",NOR,14,2005,578,42.3,13.6,15.9,12.8,327785,0.662,0.727,1,1,0.446,0.718,0.629,0.696,4,104,3,0.88,4,52,0,1,37,0.36,37,1.03,67,67,19.05
"Norway",NOR,14,2006,578,42.7,14,15.9,12.7,344471,0.665,0.725,1,1,0.438,0.709,0.632,0.697,4,104,3,0.91,4,52,0,1,38,0.36,38,1.04,67,67,19.25
"Norway",NOR,14,2007,578,42.6,14.2,15.9,12.5,364521,0.664,0.722,1,1,0.43,0.698,0.621,0.688,4,104,3,0.92,4,52,0,1,39,0.36,39,1.04,67,67,19.1
"Norway",NOR,14,2008,578,43.1,14.2,15.9,13,382929,0.664,0.72,1,1,0.471,0.773,0.627,0.697,4,104,3,0.92,4,52,0,1,40,0.36,40,1.04,67,67,19.3
"Norway",NOR,14,2009,578,43.4,14.2,15.9,13.3,383109,0.666,0.722,1,1,0.492,0.762,0.656,0.729,4,104,3,0.92,4,52,0,1,40,0.36,40,1.03,67,67,19.55
"Norway",NOR,14,2010,578,43.9,14.2,15.9,13.8,395135,0.668,0.723,1,1,0.526,0.816,0.679,0.753,4,104,3,0.92,4,52,0,1,40,0.36,40,1.03,67,67,19.6
"Norway",NOR,14,2011,578,,13.9,15.9,,407796,0.665,0.717,1,1,0.513,0.858,0.684,0.763,4,104,3,0.9,4,52,0,1,40,0.36,40,1.03,67,67,
"Sweden",SWE,15,1970,752,,,,,,,,,,,,,,52,25,5,0.55,0,999,1,1.02,,,,1.03,,,15.5
"Sweden",SWE,15,1971,752,36.2,7.2,17.4,11.6,28000,0.713,0.686,0.817,0.868,0.337,0.541,0.488,0.571,52,30,5,0.58,0,999,1,1.02,11,0.33,11,1.03,67,67,15.45
"Sweden",SWE,15,1972,752,37,8,17.4,11.6,31200,0.801,0.76,0.832,0.873,0.361,0.474,0.529,0.623,52,30,5,0.6,0,999,1,1.04,12,0.32,12,1.02,67,67,15.5
"Sweden",SWE,15,1973,752,36.8,7.9,17.4,11.4,33900,0.723,0.701,0.835,0.869,0.345,0.46,0.523,0.615,52,30,5,0.63,0,999,1,1.03,13,0.32,13,1.02,67,67,15.55
"Sweden",SWE,15,1974,752,39.9,8.8,18.1,13,38043,0.95,0.898,0.941,0.951,0.351,0.468,0.541,0.63,,,5,0.65,0,999,1,1.01,14,0,14,1.02,67,67,15.7
"Sweden",SWE,15,1975,752,41.5,9.7,18,13.8,44600,0.826,0.853,0.935,0.938,0.384,0.551,0.593,0.724,52,60,5,0.67,0,999,1,1,15,0,15,1.02,67,67,15.65
"Sweden",SWE,15,1976,752,40.7,9.3,18.1,13.3,50770,0.762,0.797,0.937,0.946,0.353,0.513,0.566,0.692,52,60,5,0.67,0,999,1,1,16,0,16,1.02,67,67,15.6
"Sweden",SWE,15,1977,752,42.9,10.2,18.1,14.6,54600,0.838,0.861,0.94,0.948,0.379,0.56,0.606,0.747,52,60,5,0.7,0,999,1,1.01,17,0,17,1,65,65,16
"Sweden",SWE,15,1978,752,43.1,10,18.1,15.1,58600,0.786,0.816,0.935,0.945,0.398,0.587,0.66,0.802,52,60,5,0.71,0,999,1,1.01,18,0,18,1,65,65,15.95
"Sweden",SWE,15,1979,752,43.6,10.2,18.1,15.3,63954,0.801,0.83,0.933,0.942,0.413,0.611,0.64,0.865,52,60,5,0.72,0,999,1,1.01,19,0,19,1,65,65,16.05
"Sweden",SWE,15,1980,752,44.1,10.2,18.1,15.8,70000,0.805,0.832,0.935,0.944,0.43,0.645,0.695,0.933,52,60,5,0.72,0,999,1,1.01,20,0,20,1.01,65,65,16.1
"Sweden",SWE,15,1981,752,44.9,10.3,18.1,16.6,76688,0.792,0.82,0.933,0.942,0.46,0.694,0.77,1.04,52,60,5,0.73,0,999,1,1,21,0,21,1.02,65,65,16.15
"Sweden",SWE,15,1982,752,45.2,10.1,18,17,81300,0.75,0.782,0.931,0.94,0.481,0.732,0.792,1.081,52,60,5,0.74,0,999,1,1,22,0,22,1.02,65,65,16.45
"Sweden",SWE,15,1983,752,46.2,11.1,18,17.1,87598,0.876,0.892,0.927,0.936,0.487,0.744,0.789,1.089,52,60,5,0.75,0,999,1,1,23,0,23,1.02,65,65,16.6
"Sweden",SWE,15,1984,752,45.8,10.9,18,16.9,96205,0.816,0.838,0.927,0.936,0.475,0.735,0.767,1.072,52,60,5,0.76,0,999,1,1,24,0,24,1.02,65,65,16.75
"Sweden",SWE,15,1985,752,45.4,10.9,18,16.5,103862,0.804,0.833,0.922,0.933,0.468,0.702,0.762,1.031,52,60,5,0.77,0,999,1,1,25,0,25,1.03,65,65,16.6
"Sweden",SWE,15,1986,752,45.8,11.2,18,16.7,110452,0.799,0.827,0.922,0.933,0.475,0.719,0.77,1.059,52,60,5,0.79,0,999,1,1,26,0,26,1.03,65,65,16.75
"Sweden",SWE,15,1987,752,45.7,11.5,18.2,16.1,118057,0.838,0.862,0.922,0.934,0.463,0.69,0.697,0.974,52,60,5,0.79,0,999,0,1,27,0,27,1.02,65,65,16.95
"Sweden",SWE,15,1988,752,46.6,12.4,18.2,16,127162,0.856,0.877,0.921,0.933,0.465,0.7,0.693,0.987,52,60,0,0.79,0,999,0,1,28,0,28,1.02,65,65,16.8
"Sweden",SWE,15,1989,752,46.6,12.4,18.2,16,140440,0.861,0.88,0.917,0.928,0.454,0.693,0.677,0.977,52,60,0,0.79,0,999,0,1.01,29,0,29,1.02,65,65,17.25
"Sweden",SWE,15,1990,752,45.7,12.2,18.2,15.4,154660,0.851,0.871,0.913,0.924,0.428,0.655,0.65,0.929,52,60,0,0.78,0,999,0,1.04,30,0,30,1.02,65,65,17.15
"Sweden",SWE,15,1991,752,45.6,12.7,17.8,15.2,162400,0.875,0.892,0.855,0.874,0.411,0.628,0.651,0.899,52,60,0,0.8,0,999,0,1.04,30,0,30,1.03,65,65,17.3
"Sweden",SWE,15,1992,752,45.8,13.1,17.5,15.2,171000,0.864,0.881,0.856,0.875,0.408,0.628,0.647,0.898,52,60,0,0.83,0,999,1,1.03,30,0,30,1.03,65,65,17.4
"Sweden",SWE,15,1993,752,45.2,12.5,17.2,15.4,173900,0.848,0.868,0.811,0.836,0.422,0.65,0.667,0.927,52,60,5,0.86,0,999,1,1.03,30,0,30,1.03,65,65,17.3
"Sweden",SWE,15,1994,752,45.3,12.3,17.2,15.8,183100,0.805,0.829,0.81,0.833,0.421,0.652,0.695,0.958,52,60,5,0.87,0,999,1,1.02,30,0,30,1.03,65,65,17.85
"Sweden",SWE,15,1995,752,44.9,12.2,17.3,15.5,190260,0.786,0.813,0.818,0.841,0.42,0.651,0.694,0.938,52,60,5,0.87,0,999,1,1,30,0.05,30,1.03,65,65,17.8
"Sweden",SWE,15,1996,752,43.6,11.6,16.8,15.2,204716,0.735,0.762,0.766,0.807,0.4,0.637,0.659,0.916,52,60,5,0.86,0,999,1,0.99,30,0.05,30,1.03,65,65,17.9
"Sweden",SWE,15,1997,752,43.5,11.7,16.6,15.3,209214,0.72,0.748,0.766,0.789,0.401,0.638,0.665,0.922,52,60,5,0.87,0,999,1,0.98,30,0.05,30,1.03,65,65,18.05
"Sweden",SWE,15,1998,752,43.7,11.6,16.9,15.2,215490,0.717,0.749,0.811,0.832,0.394,0.619,0.66,0.918,52,60,5,0.87,0,999,1,0.98,30,0.05,30,1.03,65,65,18.1
"Sweden",SWE,15,1999,752,40.8,11.5,16.4,12.9,220644,0.701,0.734,0.81,0.831,0.388,0.611,0.653,0.912,52,60,5,0.87,0,999,1,0.95,30,0.52,30,1.01,65,65,18.15
"Sweden",SWE,15,2000,752,40.5,11.2,16.3,12.9,230220,0.672,0.71,0.808,0.83,0.362,0.566,0.622,0.856,52,60,5,0.86,0,999,1,0.95,30,0.41,30,1.05,65,65,18.35
"Sweden",SWE,15,2001,752,40.2,11.1,16.2,12.9,231134,0.676,0.717,0.811,0.835,0.357,0.552,0.62,0.843,52,60,5,0.85,0,999,1,0.94,30,0.41,30,1.01,65,65,18.5
"Sweden",SWE,15,2002,752,39.5,11.6,15.2,12.7,241766,0.748,0.778,0.811,0.833,0.344,0.537,0.612,0.828,52,60,5,0.85,0,999,1,0.88,30,0.41,30,1.04,65,65,18.45
"Sweden",SWE,15,2003,752,39.9,11.9,15.2,12.8,247908,0.785,0.81,0.817,0.838,0.376,0.556,0.582,0.798,52,60,5,0.85,0,999,1,0.88,30,0.41,30,,65,65,18.65
"Sweden",SWE,15,2004,752,39.6,11.7,14.9,13,251282,0.776,0.802,0.798,0.821,0.379,0.559,0.588,0.807,52,60,5,0.84,0,999,1,0.87,30,0.41,30,,65,65,19
"Sweden",SWE,15,2005,752,39.2,11.3,15.2,12.8,259304,0.755,0.782,0.817,0.837,0.368,0.544,0.571,0.789,52,60,5,0.82,0,999,1,0.88,30,0.41,30,,65,65,19
"Sweden",SWE,15,2006,752,38.8,11,15.2,12.6,266804,0.736,0.769,0.817,0.839,0.36,0.523,0.559,0.764,52,60,5,0.81,0,999,1,0.88,30,0.41,30,,65,65,19.2
"Sweden",SWE,15,2007,752,36.9,9.1,15.4,12.5,276832,0.669,0.707,0.816,0.837,0.335,0.519,0.553,0.748,52,60,5,0.7,0,999,1,0.89,30,0.41,30,,65,65,19.25
"Sweden",SWE,15,2008,752,36.2,8.6,15.2,12.3,289696,0.641,0.681,0.795,0.817,0.322,0.508,0.543,0.734,52,60,5,0.68,0,999,1,0.89,30,0.41,30,,65,65,19.35
"Sweden",SWE,15,2009,752,35.5,8.2,14.9,12.4,297768,0.618,0.658,0.794,0.816,0.322,0.511,0.545,0.741,52,60,7,0.68,0,999,1,0.87,30,0.41,30,,65,65,19.6
"Sweden",SWE,15,2010,752,35.2,8.2,14.9,12.1,302631,0.617,0.656,0.794,0.815,0.311,0.463,0.53,0.722,52,60,7,0.68,0,999,1,0.87,30,0.41,30,,65,65,19.65
"Sweden",SWE,15,2011,752,,8.1,14.9,,308572,0.603,0.644,0.794,0.815,0.308,0.459,0.527,0.718,52,60,7,,0,999,1,,30,0.41,30,,65,65,
"Switzerland",CHE,16,1970,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
"Switzerland",CHE,16,1971,756,,,,,,,,,,,,,,150,90,1,0.16,,,,,23,0.5,,,65,62,14.85
"Switzerland",CHE,16,1972,756,,,,,,,,,,,,,,150,90,1,0.16,,,,,24,0.5,,,65,62,15.2
"Switzerland",CHE,16,1973,756,,,,,,,,,,,,,,150,90,1,0.16,,,,,25,0.5,,,65,62,15.25
"Switzerland",CHE,16,1974,756,,1.7,13,,26100,0.297,0.383,1,1,,,,0.619,150,90,1,0.17,1040,26,0,1,26,0.5,,1,65,62,15.55
"Switzerland",CHE,16,1975,756,,4.1,13,,28000,0.496,0.578,1,1,,,0.453,0.592,150,90,1,0.34,1040,26,0,1,27,0.5,,1,65,62,15.75
"Switzerland",CHE,16,1976,756,,8.6,13,,29050,0.662,0.75,1,1,,,0.43,0.589,,,,0.48,1040,26,0,1,28,0.5,,1,65,62,15.75
"Switzerland",CHE,16,1977,756,,13.2,13,,29750,0.662,0.823,1,1,,,0.44,0.62,150,150,1,0.91,1040,26,0,1,29,0.5,,1,65,62,16.15
"Switzerland",CHE,16,1978,756,,13.2,13,,31150,0.663,0.819,1,1,,,0.432,0.623,150,150,1,0.91,1040,26,0,1,30,0.5,,1,65,62,16.1
"Switzerland",CHE,16,1979,756,,13.3,13,,32500,0.664,0.815,1,1,,,0.426,0.627,150,150,1,0.92,1040,26,0,1,31,0.5,,1,65,62,16.35
"Switzerland",CHE,16,1980,756,,13.4,13,,34450,0.665,0.811,1,1,,,0.413,0.618,150,150,1,0.93,1040,26,0,1,32,0.5,,1,65,62,16.25
"Switzerland",CHE,16,1981,756,,13.3,13,,36365,0.666,0.807,1,1,,,0.401,0.605,150,150,1,0.92,1040,26,0,1,33,0.5,,1,65,62,16.4
"Switzerland",CHE,16,1982,756,,13.7,13,,38636,0.686,0.844,1,1,,,0.391,0.605,150,150,1,0.93,1040,26,0,1,34,0.5,,1,65,62,16.7
"Switzerland",CHE,16,1983,756,36.4,13.6,13,9.8,39800,0.681,0.808,1,1,0.323,0.431,0.39,0.544,150,150,1,0.94,1040,26,0,1,35,0.5,,1,65,62,16.6
"Switzerland",CHE,16,1984,756,36.8,13.4,13,10.4,40827,0.707,0.806,1,1,0.361,0.482,0.4,0.556,78,50,0,0.94,1040,26,0,1,36,0.5,,1,65,62,17.1
"Switzerland",CHE,16,1985,756,36.5,13.4,13,10.1,42230,0.707,0.808,1,1,0.347,0.449,0.402,0.55,78,50,0,0.94,1040,26,0,1,37,0.5,,1,65,62,17.1
"Switzerland",CHE,16,1986,756,36.4,13.3,13,10.1,43900,0.714,0.811,1,1,0.353,0.453,0.398,0.546,78,50,0,0.93,1040,26,0,1,38,0.5,,1,65,62,17.25
"Switzerland",CHE,16,1987,756,36.1,13.1,13,10,44900,0.705,0.81,1,1,0.34,0.442,0.392,0.545,78,50,0,0.92,1040,26,0,1,39,0.5,,1,65,62,17.4
"Switzerland",CHE,16,1988,756,36.1,13,13,10.1,46100,0.701,0.815,1,1,0.352,0.463,0.389,0.547,78,50,0,0.91,1040,26,0,1,40,0.5,,1,65,62,17.6
"Switzerland",CHE,16,1989,756,35.7,12.9,13,9.9,48400,0.705,0.812,1,1,0.336,0.442,0.379,0.531,78,50,0,0.9,1040,26,0,1,41,0.5,,1,65,62,17.75
"Switzerland",CHE,16,1990,756,35.5,12.7,13,9.8,50400,0.705,0.81,1,1,0.347,0.455,0.377,0.521,78,50,0,0.89,1040,26,0,1,42,0.5,,1,65,62,17.5
"Switzerland",CHE,16,1991,756,34.3,11.8,13,9.5,53500,0.705,0.809,1,1,0.325,0.424,0.365,0.505,78,50,0,0.83,1040,26,0,1,43,0.5,,1,65,62,17.85
"Switzerland",CHE,16,1992,756,35.5,12.7,13,9.8,56000,0.803,0.813,1,1,0.352,0.46,0.373,0.51,78,60,0,0.85,1040,26,0,1,44,0.5,,1,65,62,18
"Switzerland",CHE,16,1993,756,35.7,12.8,13,10,58100,0.727,0.83,1,1,0.354,0.457,0.394,0.539,78,80,0,0.86,1040,26,0,1,44,0.5,,1,65,62,18.1
"Switzerland",CHE,16,1994,756,35.5,12.6,13,10,58300,0.717,0.822,1,1,0.353,0.454,0.392,0.541,78,80,0,0.85,1040,26,0,1,45,0.5,,1,65,62,18.4
"Switzerland",CHE,16,1995,756,34.8,11.8,13,10,59065,0.739,0.839,1,1,0.365,0.47,0.386,0.532,78,80,5,0.85,1040,26,0,1,45,0.5,,1,65,62,18.3
"Switzerland",CHE,16,1996,756,35.2,12,13,10.2,58068,0.733,0.848,1,1,0.37,0.477,0.396,0.548,78,80,5,0.86,1040,26,0,1,45,0.5,,1,65,62,18.45
"Switzerland",CHE,16,1997,756,36.8,13.3,13,10.6,58184,0.703,0.839,1,1,0.376,0.478,0.43,0.622,78,104,5,0.95,1040,26,0,1,45,0.5,,1,65,62,18.55
"Switzerland",CHE,16,1998,756,36.8,13.4,13,10.5,58625,0.726,0.837,1,1,0.356,0.455,0.429,0.631,78,104,5,0.95,1040,26,0,1,45,0.5,,1,65,62,18.7
"Switzerland",CHE,16,1999,756,36.7,13.3,13,10.4,60213,0.726,0.828,1,1,0.349,0.446,0.419,0.607,78,104,5,0.95,1040,26,0,1,45,0.5,,1,65,62,18.85
"Switzerland",CHE,16,2000,756,36.7,13.5,13,10.3,61000,0.721,0.832,1,1,0.343,0.44,0.413,0.599,78,104,5,0.96,1040,26,0,1,45,0.5,,1,65,62,18.95
"Switzerland",CHE,16,2001,756,36.6,13.4,13,10.2,62726,0.728,0.834,1,1,0.343,0.442,0.406,0.59,78,104,5,0.95,1040,26,0,1,45,0.5,,1,65,63,19.3
"Switzerland",CHE,16,2002,756,36.7,13.6,13,10.2,64169,0.722,0.832,1,1,0.335,0.431,0.402,0.584,78,104,5,0.97,1040,26,0,1,45,0.5,,1,65,63,19.45
"Switzerland",CHE,16,2003,756,36.9,13.8,13,10.1,65256,0.725,0.836,1,1,0.336,0.436,0.398,0.586,78,104,5,0.98,1040,26,0,1,45,0.5,,1,65,63,19.35
"Switzerland",CHE,16,2004,756,36.9,13.6,13,10.4,64419,0.725,0.836,1,1,0.339,0.438,0.402,0.591,78,80,5,0.98,1040,26,0,1,45,0.5,,1,65,63,19.9
"Switzerland",CHE,16,2005,756,37,13.7,13,10.4,65320,0.725,0.831,1,1,0.342,0.44,0.399,0.58,78,80,5,0.99,1040,26,0,1,45,0.5,,1,65,63,19.9
"Switzerland",CHE,16,2006,756,36.9,13.5,13,10.4,65995,0.725,0.831,1,1,0.34,0.437,0.406,0.589,78,80,5,0.98,1040,26,0,1,45,0.5,,1,65,64,20.3
"Switzerland",CHE,16,2007,756,36.9,13.6,13,10.3,68280,0.726,0.836,1,1,0.338,0.434,0.396,0.583,78,80,5,0.98,1040,26,0,1,45,0.5,,1,65,64,20.4
"Switzerland",CHE,16,2008,756,37.1,13.8,13,10.4,67926,0.725,0.834,1,1,0.337,0.423,0.403,0.586,52,80,5,0.98,1040,26,0,1,45,0.5,,1,65,64,20.6
"Switzerland",CHE,16,2009,756,36.8,13.8,13,10,75376,0.726,0.832,1,1,0.316,0.405,0.372,0.541,52,80,5,0.98,1040,26,0,1,45,0.5,,1,65,64,20.6
"Switzerland",CHE,16,2010,756,37.1,13.9,13,10.2,76130,0.726,0.853,1,1,0.322,0.412,0.386,0.56,52,80,5,,1040,26,0,1,45,0.5,,1,65,64,20.75
"Switzerland",CHE,16,2011,756,,,,,,,,1,1,,,,,52,80,5,,1040,26,0,1,45,,,1,65,64,
"United Kingdom",GBR,17,1970,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
"United Kingdom",GBR,17,1971,826,25.9,5.6,10.8,9.5,1560,0.541,0.693,0.541,0.693,0.258,0.342,0.264,0.34,26,52,3,0.76,50,26,3,0.76,10,0.5,10,0.89,65,60,14.1
"United Kingdom",GBR,17,1972,826,27.8,9.9,8.2,9.7,1751,0.513,0.694,0.513,0.694,0.249,0.337,0.308,0.404,26,52,3,0.76,50,26,3,0.76,11,0.5,11,0.89,65,60,14.2
"United Kingdom",GBR,17,1973,826,27.7,9.8,8.1,9.8,1993,0.483,0.678,0.483,0.678,0.251,0.344,0.317,0.421,26,52,3,0.74,50,26,3,0.74,12,0.5,12,0.89,65,60,14.3
"United Kingdom",GBR,17,1974,826,27.4,9.4,7.8,10.2,2340,0.525,0.629,0.525,0.629,0.256,0.34,0.293,0.373,26,52,3,0.74,50,26,3,0.74,13,,13,0.9,65,60,14.4
"United Kingdom",GBR,17,1975,826,27.7,9.3,7.8,10.6,2964,0.467,0.655,0.467,0.655,0.27,0.364,0.355,0.457,26,52,3,,50,26,3,,14,0.39,14,0.9,65,60,14.5
"United Kingdom",GBR,17,1976,826,27.5,9.2,7.7,10.6,3449,0.483,0.684,0.483,0.684,0.31,0.406,0.347,0.438,26,52,3,0.89,50,26,3,0.89,15,,15,0.91,65,60,14.6
"United Kingdom",GBR,17,1977,826,31.2,11.3,9.4,10.5,3761,0.504,0.734,0.504,0.734,0.316,0.412,0.349,0.44,26,52,3,0.9,50,26,3,0.9,16,0.47,16,0.91,65,60,14.7
"United Kingdom",GBR,17,1978,826,32.1,11.7,9.7,10.7,4246,0.504,0.748,0.504,0.748,0.315,0.406,0.345,0.432,26,52,3,0.9,50,26,3,0.9,17,,17,0.92,65,60,14.7
"United Kingdom",GBR,17,1979,826,32.4,11.8,9.8,10.9,4905,0.46,0.663,0.46,0.663,0.296,0.399,0.339,0.437,26,52,3,0.89,50,26,3,0.89,18,0.33,18,0.93,65,60,14.8
"United Kingdom",GBR,17,1980,826,31.5,11.1,9.3,11.1,5580,0.46,0.641,0.46,0.641,0.313,0.42,0.373,0.471,26,52,3,0.91,50,26,3,0.91,19,0.35,19,0.94,65,60,14.9
"United Kingdom",GBR,17,1981,826,32,11.2,9.4,11.3,6300,0.405,0.614,0.405,0.614,0.326,0.442,0.408,0.511,11,52,3,0.88,6,26,3,0.88,20,0.36,20,0.95,65,60,14.95
